,appid,name,developer,publisher,price,year,duenos_promedio,rating_neto,rating_perc,Action,Free to Play,Strategy,Adventure,Indie,RPG,Casual,Simulation,Racing,Violent,Massively Multiplayer,Nudity,Sports,Early Access,Gore,Sexual Content,Target
6857,405290,Charlie Murder,Ska Studios,Ska Studios,7584,2017,35000.0,281,0.9296636085626909,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6858,405310,LEGO® MARVEL's Avengers,Traveller's Tales;TT Games;Feral Interactive (Mac),Warner Bros. Interactive Entertainment;Feral Interactive (Mac),27114,2016,350000.0,1514,0.831726555652936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6859,405340,Siegecraft Commander,Blowfish Studios,Blowfish Studios,16264,2017,10000.0,9,0.621621621621622,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6860,405370,Sky Break,Farsky Interactive,Farsky Interactive,7584,2016,35000.0,149,0.660907127429806,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6861,405440,Ares Omega,Selenion Games,Selenion Games,857,2016,35000.0,0,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6862,405480,Tomorrow,Future Lighthouse,Future Lighthouse,0,2017,10000.0,4,0.576923076923077,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6863,405500,Dangerous Golf,Three Fields Entertainment,Team17 Digital Ltd,16264,2016,150000.0,-54,0.45143884892086295,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6864,405530,Veer,Some-Fish,Some-Fish,2159,2016,10000.0,29,0.9393939393939391,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6865,405540,Ninja Senki DX,Tribute Games Inc.,Tribute Games Inc.,4329,2016,10000.0,34,0.826923076923077,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6866,405550,Jet Set Knights,FobTi interactive,FobTi interactive,7584,2016,10000.0,40,0.8846153846153849,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6867,405610,Flight of the Paladin,Grizzly Wolf Games LLC,Grizzly Wolf Games LLC,857,2015,150000.0,15,0.521994134897361,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6868,405640,Pony Island,Daniel Mullins Games,Daniel Mullins Games,4329,2016,350000.0,8926,0.9569000819000821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6869,405650,Zero Reflex : Black Eye Edition,Exordium Games,Exordium Games,3244,2015,35000.0,136,0.8148148148148149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6870,405670,Combat Core,MABManZ,MABManZ,13009,2019,10000.0,31,0.7924528301886791,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6871,405710,Staxel,Plukit,Humble Bundle,16264,2019,75000.0,929,0.742558746736292,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
6872,405720,Perfect Universe - Play with Gravity,Will Sykes Games,Excalibur Games,7584,2016,75000.0,50,0.7450980392156858,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6873,405760,Robot Squad Simulator 2017,Bit Golem,Bit Golem,11924,2016,10000.0,42,0.7142857142857142,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6874,405780,Alpha Polaris : A Horror Adventure Game,Turmoil Games,Turmoil Games,7584,2015,35000.0,83,0.7515151515151508,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6875,405810,Valzar,Whale Nebula,Whale Nebula,7584,2015,10000.0,-2,0.33333333333333304,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6876,405820,Turok,Iguana Entertainment;Nightdive Studios,Nightdive Studios,16264,2015,75000.0,1541,0.956727919383521,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6877,405830,Turok 2: Seeds of Evil,Iguana Entertainment;Nightdive Studios,Nightdive Studios,16264,2017,75000.0,925,0.944284341978866,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6878,405900,Disgaea PC / <U+9B54><U+754C><U+6226><U+8A18><U+30C7><U+30A3><U+30B9><U+30AC><U+30A4><U+30A2> PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",11924,2016,350000.0,1905,0.8784266984505358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6879,405950,Lowglow,Rockodile,Rockodile,6065,2015,75000.0,360,0.9265402843601899,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6880,405970,Flat Kingdom Paper's Cut Edition,Fat Panda Games,Games Starter,6065,2016,35000.0,96,0.7857142857142858,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6881,405980,Legend of Dungeon: Masters,Robot Loves Kitty,Robot Loves Kitty,0,2015,150000.0,38,0.596938775510204,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0
6882,406080,Ant War: Domination,Anarchy Enterprises,Anarchy Enterprises,2159,2015,35000.0,24,0.568181818181818,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6883,406090,Lost Moon,Thorngames,Thorngames,1834,2015,350000.0,250,0.7140410958904109,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6884,406110,Asdivine Hearts,Exe Create Inc.,KEMCO,9754,2016,35000.0,29,0.737704918032787,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6885,406120,Astral Breakers,Intropy Games,Intropy Games,4329,2016,10000.0,4,0.625,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6886,406130,DarkMaus,Daniel Wright,Daniel Wright,7584,2016,35000.0,217,0.807365439093484,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6887,406150,Refunct,Dominique Grieshofer,Dominique Grieshofer,2159,2015,350000.0,11347,0.9534084552065849,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6888,406170,Vortex: The Gateway,StormCube Games,StormCube Games,6282,2016,10000.0,61,0.587896253602305,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6889,406220,Gnomes Vs. Fairies: Greckel's Quest,Prismic Studios LLC,Prismic Studios LLC,7801,2016,10000.0,37,0.8245614035087719,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
6890,406280,DesertLand 2115,FutureVisionsGames,FutureVisionsGames,4329,2016,10000.0,-9,0.438356164383562,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6891,406290,Twilight Struggle,"Playdek, Inc.",Asmodee Digital,7801,2016,75000.0,662,0.8605664488017429,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6892,406300,Lighthockey,Aries-Lenov,Aries-Lenov,1725,2015,10000.0,7,0.7692307692307689,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
6893,406310,Stop Online - Battle of Words,BRHP,BRHP,4329,2016,35000.0,46,0.63855421686747,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6894,406350,KartKraft™,Black Delta,Black Delta;IMGN.PRO,17349,2018,10000.0,259,0.8647887323943659,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
6895,406400,Axes and Arrows,The Net Champs,The Net Champs,7584,2015,35000.0,2,0.666666666666667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6896,406410,Minigolf VR,Virtualex,Virtualex,857,2016,10000.0,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
6897,406550,Umineko When They Cry - Question Arcs,07th Expansion,MangaGamer,20604,2016,10000.0,314,0.9757575757575759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6898,406650,Ratings War,Choice of Games,Choice of Games,3136,2015,10000.0,30,0.788461538461538,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6899,406670,Impossible Geometry,Burnin Ape;Onivia Games,Burnin Ape,2159,2016,10000.0,2,0.555555555555556,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6900,406690,Roses and Gems,Pirate-Rob,Pirate-Rob,4329,2018,10000.0,5,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6901,406720,Alekhine's Gun,Maximum Games,Maximum Games;KISS ltd,32539,2016,35000.0,66,0.6240601503759399,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,406730,"1,000 Heads Among the Trees",Aaron Oldenburg,KISS ltd,5414,2015,75000.0,9,0.55421686746988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6903,406760,"FL337 - ""Fleet""",KWL Productions,KWL Productions,4329,2017,10000.0,0,0.5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6904,406780,Welcome to Boon Hill,Matthew Ritter,14 Hours Productions,6282,2015,10000.0,24,0.875,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6905,406850,Crush Your Enemies,Vile Monarch,Good Shepherd Entertainment,7584,2016,35000.0,199,0.835016835016835,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6906,406860,Blind,Tiny Bull Studios,Fellow Traveller,21147,2018,10000.0,22,0.84375,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6907,406870,Eventide: Slavic Fable,The House of Fables,Artifex Mundi,7584,2016,150000.0,418,0.9523809523809521,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6908,406920,Monsterland,Second Variety Games,Second Variety Games,857,2015,10000.0,28,0.966666666666667,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6909,406930,Epic Showdown,Naloki,Naloki,4329,2015,10000.0,-2,0.47368421052631604,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6910,406940,Dub Dash,Incodra,Headup Games,4329,2016,35000.0,88,0.7135922330097091,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6911,406970,The Uncertain: Last Quiet Day,ComonGames,ComonGames,11924,2016,75000.0,790,0.8033794162826421,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6912,407000,Survival Is Not Enough,Fixer Games,Fixer Games,4329,2017,35000.0,-11,0.382978723404255,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6913,407020,Star Sky - <U+30D6><U+30EB><U+30FC><U+30E0><U+30FC><U+30F3>,JMJ Interactive;Mårten Jonsson,AGM PLAYISM,3027,2015,10000.0,112,0.791666666666667,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6914,407050,Mussoumano: Ataque dos Haters,Maqna Interactive Ltda - Me,Maqna Interactive Ltda - Me,10839,2018,10000.0,9,0.695652173913043,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6915,407060,AltspaceVR—The Social VR App,"AltspaceVR, Inc.","AltspaceVR, Inc.",0,2016,150000.0,245,0.7980535279805351,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
6916,407100,Gulf of Aden - Task Force Somalia,BlewScreen,BlewScreen,6065,2015,10000.0,20,1.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6917,407110,Swarm Universe,Dedication Games,Dedication Games,6282,2017,10000.0,19,0.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6918,407120,Soccer Manager 2016,Soccer Manager Ltd,Soccer Manager Ltd,0,2015,350000.0,305,0.7058029689608639,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6919,407150,Trap Them - Sniper Edition,Juri Schupilo,Juri Schupilo,3027,2015,10000.0,0,0.5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6920,407190,Club Manager 2016,BigBlaze Games,2tainment GmbH,16264,2015,35000.0,2,0.512820512820513,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6921,407230,Legend of Mysteria RPG,Labyrinthine,EQ Games,1725,2015,350000.0,228,0.692567567567568,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6922,407290,There Was A Caveman,Nauris Amatnieks,Nauris Amatnieks,5414,2015,10000.0,58,0.737704918032787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6923,407300,The Last NightMary - A Lenda do Cabeça de Cuia,Submersivo Game Studio,Submersivo Game Studio,3027,2015,75000.0,347,0.7965811965811971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6924,407310,NEKO-NIN exHeart,Whirlpool,Sekai Project,7584,2017,35000.0,629,0.965925925925926,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6925,407320,My Little Kitties,COSEN,Sekai Project,7584,2016,10000.0,55,0.966101694915254,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6926,407330,Sakura Dungeon,Winged Cloud,Winged Cloud,16264,2016,150000.0,953,0.922054915854739,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
6927,407340,Strawberry Vinegar,ebi-hime,ebi-hime,7584,2016,10000.0,86,0.9574468085106379,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6928,407380,Strania - The Stella Machina -,G.rev Ltd.,G.rev Ltd.,11924,2015,10000.0,37,0.9743589743589741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6929,407420,Gabe Newell Simulator 2.0,Antonio Renna,Antonio Renna,2159,2015,10000.0,-28,0.47526501766784496,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6930,407560,Killing Room,Alda Games,Alda Games,7584,2016,150000.0,344,0.6857451403887691,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6931,407600,Raiden Legacy - Steam Edition,DotEmu,DotEmu,7584,2015,10000.0,3,0.523809523809524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,407620,Indie Game Battle,Blob Games Studio,Blob Games Studio,4329,2015,35000.0,-19,0.44751381215469604,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6933,407630,Skein,Nocturne Games,Nocturne Games,6499,2017,10000.0,14,0.85,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6934,407680,Last Days of Spring Visual Novel,Sapphire Dragon Productions,Sapphire Dragon Productions,2268,2015,35000.0,23,0.60952380952381,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6935,407690,R.B.I. Baseball 16,MLB.com,MLB.com,16264,2016,10000.0,-16,0.418367346938776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6936,407700,Lonath Online,4NetGames,4NetGames,5414,2015,10000.0,-15,0.272727272727273,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
6937,407710,The Grand Canyon VR Experience,"Immersive Entertainment, Inc.","Immersive Entertainment, Inc",2159,2017,10000.0,20,0.65625,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6938,407720,Poker Pretty Girls Battle: Texas Hold'em,Zoo Corporation,Zoo Corporation,7584,2015,35000.0,-8,0.47058823529411803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6939,407780,Lethe - Episode One,KoukouStudios;Faber Interactive,Faber Interactive,13009,2016,10000.0,195,0.891566265060241,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6940,407810,Hard Reset Redux,Flying Wild Hog,Good Shepherd Entertainment,16264,2016,150000.0,591,0.810073452256034,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6941,407830,Space Overlords,12 Hit Combo,Excalibur Publishing,6065,2016,10000.0,-7,0.294117647058824,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6942,407840,Guardians of Orion (Phase 1),Spiral Game Studios,DANKIE,857,2016,350000.0,438,0.558839333691564,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6943,407880,Mad Nords: Probably an Epic Quest,Dragon's Games,Dragon's Games,5197,2016,10000.0,84,0.9375,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6944,407900,Princess Remedy in a World of Hurt,Ludosity;Remar Games,Ludosity,0,2016,150000.0,2252,0.9775233248515691,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6945,407940,Hyper Bounce Blast,Flump Studios,KISS ltd,4329,2016,35000.0,70,0.9487179487179491,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6946,407980,Sakura Beach 2,Winged Cloud,Winged Cloud,7584,2015,150000.0,186,0.740932642487047,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
6947,408000,Cinderella Escape! R12,Hajime Doujin Circle,Hajime Doujin Circle,4329,2015,10000.0,194,0.7993827160493829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6948,408030,UniBall,StormBrewers,StormBrewers,0,2017,10000.0,133,0.9235668789808922,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6949,408110,Planet R-12,Timushev Vladimir;Composer-Motorin Dmitry (Djinotan),Timushev Vladimir,857,2016,75000.0,92,0.8285714285714291,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6950,408170,Networm,Cuddly Zombie Games,Cuddly Zombie Games,1725,2015,10000.0,21,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6951,408240,Slime Jumper,Geomertex,Geomertex,4329,2016,10000.0,11,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6952,408250,Eagle Flight,Ubisoft Montreal Studio,Ubisoft,18434,2016,10000.0,77,0.65843621399177,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6953,408280,Message Quest,Royal Troupe,Royal Troupe,2159,2015,35000.0,546,0.8630319148936171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,408340,Gravity Lab - Gravitational Testing Facility & Observations,Mark Schramm,Mark Schramm,16264,2017,10000.0,27,0.9090909090909091,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6955,408400,Swords and Sorcery - Underworld - Definitive Edition,OlderBytes,OlderBytes,11924,2015,10000.0,43,0.8208955223880601,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6956,408410,X-Morph: Defense,EXOR Studios,EXOR Studios,16264,2017,75000.0,758,0.931662870159453,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6957,408440,Dream Factory,The Tambourine,The Tambourine,8669,2015,10000.0,-45,0.222222222222222,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
6958,408520,FORM,Charm Games,Charm Games,11924,2017,35000.0,506,0.924496644295302,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6959,408640,Code of Princess,Studio Saizensen,Degica,11924,2016,10000.0,35,0.581395348837209,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
6960,408650,ChromaGun,Pixel Maniacs,Pixel Maniacs,10839,2016,10000.0,291,0.9052924791086351,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6961,408740,Pro Gamer Manager,Raptor Claw Games,501 Industries,7584,2016,35000.0,8,0.505509641873278,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
6962,408750,Starsphere,Julia Games,Julia Games,3136,2015,10000.0,20,0.833333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6963,408760,Pro Cycling Manager 2016,Cyanide Studio,Focus Home Interactive,16264,2016,75000.0,63,0.6019417475728149,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6964,408770,Highschool Possession,Straywire,Dharker Studio,7801,2015,35000.0,59,0.709219858156028,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6965,408860,Dead Stop,Shortbreak Studios s.c.,Shortbreak Studios s.c.,5957,2016,10000.0,1,0.5714285714285711,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6966,408880,Heal Them All,Shortbreak Studios s.c.,Shortbreak Studios s.c.,5957,2016,10000.0,1,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6967,408900,Unfortunate Spacemen,Geoff 'Zag' Keene,New Blood Interactive,11924,2016,10000.0,117,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6968,408960,Zombasite,Soldak Entertainment,Soldak Entertainment,16264,2016,10000.0,77,0.7769784172661871,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6969,408990,Timber and Stone,"Games by Robert, LLC","Games by Robert, LLC",10839,2015,35000.0,-8,0.49445983379501396,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6970,409000,Mystery Chronicle: One Way Heroics,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",7584,2016,35000.0,80,0.6515151515151509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6971,409040,Herolike,Games Hut,Games Hut;Plug In Digital,6065,2016,10000.0,16,0.673913043478261,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6972,409070,Fist Slash: Of Ultimate Fury,Sinclair Strange,Rising Star Games,3244,2015,10000.0,18,0.736842105263158,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6973,409090,The Big Secret of a Small Town,Flenx,Buka Entertainment,5414,2015,10000.0,25,0.698412698412698,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6974,409100,The Purring Quest,Valhalla Cats,Valhalla Cats,7584,2015,75000.0,730,0.852316602316602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6975,409130,Demigods,Realore,Qumaron,3027,2015,10000.0,1,0.538461538461538,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
6976,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",Crows Crows Crows,Crows Crows Crows,0,2015,750000.0,7113,0.935258842246971,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6977,409170,Contract,S Houben;N Tailor;A Barnett,S Houben,2159,2016,10000.0,10,0.586206896551724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6978,409280,Blue Sheep,Noetic Games,Noetic Games,1725,2016,10000.0,-4,0.44117647058823495,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6979,409290,Herding Dog,xixgames,xixgames,2159,2016,10000.0,13,0.638297872340426,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6980,409320,Syndrome,Camel 101,Camel 101;WhisperGames,16807,2016,10000.0,72,0.673076923076923,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6981,409340,Perraw - FPS Clone War Alpha,Christian Piano,Oblion Studio,857,2016,10000.0,36,0.669811320754717,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6982,409360,Faron's Fate,Winter Drake Teller,Winter Drake Teller,3027,2015,10000.0,10,0.647058823529412,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6983,409370,Monster RPG 2,Nooskewl,Nooskewl,2268,2015,10000.0,2,0.535714285714286,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6984,409380,Among the Heavens,Jetdogs Studios;CorePunch Gamestudio,Jetdogs Studios,2159,2015,75000.0,171,0.843373493975904,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
6985,409390,Marble Mountain,Lightning Rock,Lightning Rock,4329,2016,10000.0,26,0.7407407407407409,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6986,409410,Clumsy Moose Season,Enrick Lambert,Enrick Lambert,7801,2017,10000.0,10,0.6,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0
6987,409420,Knight Adventure,Syberstudio,Syberstudio,857,2015,75000.0,-13,0.3725490196078429,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6988,409440,SnakEscape [REMASTERED],Triple-Star Studio;Rock Path Collective,Rock Path Collective,6282,2016,35000.0,68,0.8617021276595741,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
6989,409450,The Fall of the Dungeon Guardians - Enhanced Edition,Mana Games,Mana Games,16264,2015,35000.0,294,0.8516746411483249,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6990,409460,Blackfaun,Wild Guess Software,Wild Guess Software,4329,2016,10000.0,10,0.6785714285714289,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
6991,409490,Rogue Harvest,Genetix Studio,Genetix Studio,4329,2018,10000.0,18,0.640625,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
6992,409510,Genesis Online,Shumkov Dmitriy,Shumkov Dmitriy,0,2015,350000.0,-728,0.31159420289855105,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6993,409520,Ginger: Beyond the Crystal,Drakhar Studio,BadLand Publishing,11924,2016,10000.0,13,0.6326530612244899,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6994,409560,Run Rabbit Run,FLAT12,Absolutist Ltd.,3027,2016,10000.0,54,0.806818181818182,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
6995,409580,No1Left,Skarond,Skarond,6499,2016,10000.0,0,0.5,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
6996,409590,KINGDOMS,Oreol,Oreol,7584,2015,35000.0,407,0.63205710577547,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
6997,409600,Contract With The Devil,AZ-Art Development Studio,8Floor,4329,2015,75000.0,50,0.6893939393939389,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6998,409610,One Final Chaos,Pusselbit;Sweet Studio Labs,A Sweet Studio,4329,2015,10000.0,9,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6999,409630,Rumble,Overflow,Overflow,1725,2015,10000.0,-1,0.484848484848485,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7000,409660,Angry Video Game Nerd II: ASSimilation,FreakZone Games,Screenwave Media,7584,2016,35000.0,447,0.907103825136612,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7001,409670,Pink Hour,Studio Pixel,AGM PLAYISM,0,2015,150000.0,750,0.925170068027211,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7002,409690,Pink Heaven,Studio Pixel,AGM PLAYISM,0,2015,150000.0,511,0.9010989010989009,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7003,409710,BioShock™ Remastered,2K Boston;2K Australia;Blind Squirrel;Feral Interactive (Mac),2K;Feral Interactive (Mac),10839,2016,3500000.0,3531,0.628185580483555,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
7004,409720,BioShock™ 2 Remastered,2K Marin;2K China;Digital Extremes;2K Australia;Blind Squirrel,2K,15179,2016,3500000.0,-12,0.49892933618843704,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12
7005,409850,Criminal Girls: Invite Only / <U+30AF><U+30EA><U+30DF><U+30CA><U+30EB><U+30AC><U+30FC><U+30EB><U+30BA> INVITATION,"Nippon Ichi Software, Inc.","NIS America, Inc.",16264,2017,35000.0,173,0.801393728222996,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7006,409870,Phantom Brave PC / <U+30D5><U+30A1><U+30F3><U+30C8><U+30E0>·<U+30D6><U+30EC><U+30A4><U+30D6> PC,"Nippon Ichi Software, Inc.","NIS America, Inc.",11924,2016,35000.0,193,0.91063829787234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
