"","appid","name","developer","publisher","price","year","duenos_promedio","rating_neto","rating_perc","Action","Free to Play","Strategy","Adventure","Indie","RPG","Casual","Simulation","Racing","Violent","Massively Multiplayer","Nudity","Sports","Early Access","Gore","Sexual Content"
"7412",422920,"Creeper World 2: Anniversary Edition","Knuckle Cracker","Knuckle Cracker",4329,2016,10000,60,0.905405405405405,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7413",422940,"Divergence: Online","Stained Glass Llama","None",16264,2016,10000,21,0.585365853658537,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"7414",422970,"Devil Daggers","Sorath","Sorath",4329,2016,350000,4240,0.952604611443211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7415",422980,"Super Robot Jump Jump","Beyond Technical Inc.","Beyond Technical",4329,2016,10000,19,0.827586206896552,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7416",423120,"Community College Hero: Trial by Fire","Hosted Games","Hosted Games",3136,2015,10000,180,0.887931034482759,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7417",423180,"A.I. Space Corps","GameArt Studio GmbH","GameArt Studio GmbH",4329,2016,10000,-10,0.222222222222222,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
"7418",423220,"T-Kara Puzzles","Mexond","Mexond",4329,2016,10000,18,0.909090909090909,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7419",423230,"Furi","The Game Bakers","The Game Bakers",16264,2016,750000,3725,0.898566231542906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7420",423270,"ZHEROS","Rimlight Studios","Rimlight Studios",7584,2016,10000,20,0.763157894736842,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7421",423320,"Pendragon Rising","Choice of Games","Choice of Games",3136,2015,10000,56,0.825581395348837,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7422",423440,"Choice of Kung Fu","Choice of Games","Choice of Games",4329,2015,10000,33,0.945945945945946,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7423",423490,"Air Missions: HIND","3Division","3Division",14094,2017,10000,211,0.792243767313019,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
"7424",423550,"Day D: Tower Rush","Creobit","8Floor",4329,2016,75000,52,0.740740740740741,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"7425",423580,"Project Highrise","SomaSim","Kasedo Games",16264,2016,350000,1324,0.811676082862524,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"7426",423590,"The Little Acre","Pewter Games Studios","Curve Digital",10839,2016,35000,317,0.876484560570071,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7427",423600,"Adelantado Trilogy. Book one","Whiterra","Qumaron",4329,2015,10000,15,0.857142857142857,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
"7428",423610,"Where's My Mommy?","Exquisite Games","Exquisite Games",5197,2016,10000,87,0.784313725490196,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
"7429",423620,"HERO DEFENSE","Happy Tuesday","Headup;Whisper Games",27114,2016,35000,254,0.783482142857143,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7430",423650,"Summer Fling","Straywire","Dharker Studio",7801,2016,10000,22,0.641025641025641,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7431",423700,"Apocalypse Hotel - The Post-Apocalyptic Hotel Simulator!","Michael Flynn","FlynnFour Games",5414,2016,35000,-15,0.388059701492537,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"7432",423710,"Invasion: Brain Craving","New Reality Games","New Reality Games",857,2016,750000,-36,0.432330827067669,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"7433",423720,"Color Chaos","Daniel Riley","Daniel Riley",857,2016,10000,12,0.928571428571429,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7434",423730,"Hyper Gods","Ground Control Studios","Ground Control Studios",5631,2016,10000,9,0.909090909090909,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"7435",423740,"Save Your Mother","Tuomo Laine","Tuomo's games",3136,2015,35000,18,0.736842105263158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7436",423750,"Gardenarium","Paloma Dawkins;Kyler Kelly;Catherine Debard","KO_OP mode",4329,2016,10000,15,0.727272727272727,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7437",423760,"Hit Tank PRO","Bacq Stellan","OtakuMaker.com",2159,2015,75000,26,0.616071428571429,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"7438",423770,"Our Love Will Grow","John Wizard","John Wizard",4329,2015,35000,58,0.701388888888889,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"7439",423780,"Zero Gravity","Neo Red Ent.;Outback Studios","Neo Red Ent.",5631,2016,10000,4,0.75,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
"7440",423800,"Automata Empire","Nonadecimal Creative","Nonadecimal Creative",6716,2016,10000,20,0.708333333333333,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7441",423810,"Marooners","M2H","M2H",7801,2016,150000,221,0.704251386321627,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7442",423870,"Astervoid 2000","Mad Capacity;LREVG","Mad Capacity;LREVG",4329,2016,10000,23,0.794871794871795,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7443",423880,"Carpe Diem","Moonlit Works","Moonlit Works",0,2015,350000,5998,0.89543776371308,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7444",423890,"Gods and Idols","Viking Tao","Viking Tao",0,2016,150000,236,0.696013289036545,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
"7445",423900,"Dinocide","AtomicTorch Studio","AtomicTorch Studio",7584,2016,75000,8,0.521276595744681,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"7446",423950,"Deadlight: Director's Cut","Tequila Works;Abstraction Games","Deep Silver",9754,2016,150000,253,0.684133915574964,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7447",424000,"Project Pulsation","VGstudio","VGstudio",4329,2015,350000,-29,0.397163120567376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7448",424010,"Crudelis","Whiskey Jack Games","Whiskey Jack Games",5197,2016,10000,16,0.9,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"7449",424030,"War of Rights","Campfire Games","Campfire Games",25812,2018,75000,893,0.791639451338994,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"7450",424040,"Fragmental","Ruffian Games","Ruffian Games",11924,2017,10000,19,0.91304347826087,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7451",424060,"The Glow","Brainwashing games","Brainwashing games",3027,2015,10000,-4,0.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7452",424100,"Celestrion","dSky9, Inc.","dSky9, Inc.",857,2015,10000,4,0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7453",424170,"The fall of gods","GeexGames","GeexGames",2268,2015,35000,30,0.8125,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"7454",424200,"Little Mouse's Encyclopedia","Circus Atos","Circus Atos",5414,2019,10000,15,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7455",424210,"SodaCity","Tochas Studios","Tochas Studios",7584,2015,10000,9,0.8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7456",424250,"Balrum","Balcony Team","Balcony Team",10839,2016,35000,212,0.791208791208791,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"7457",424260,"Feelings Adrift","Dénis Múrias","Dénis Múrias",5414,2016,10000,14,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7458",424280,"Iron Snout","SnoutUp","SnoutUp",0,2016,1500000,13612,0.980446138641818,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7459",424310,"Blessed Ones: The Magic Wolves","Wolf Ray Studios","Wolf Ray Studios",6065,2015,10000,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"7460",424320,"Anomaly 1729","Anvil Drop, LLC","Black Shell Media ",7584,2015,10000,22,0.892857142857143,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"7461",424370,"Wolcen: Lords of Mayhem","WOLCEN Studio","WOLCEN Studio",30369,2016,150000,1481,0.680918641583191,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"7462",424610,"Peasant Knight","Ratalaika Games S.L.;4AM Games","Ratalaika Games S.L.",2268,2019,10000,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7463",424640,"Karaski: What Goes Up...","Unbound Creations","Plug In Digital",9754,2016,10000,35,0.872340425531915,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7464",424750,"The BoX","White Clover Worlds","White Clover Inc.",2268,2015,10000,7,0.818181818181818,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7465",424760,"Bladestar","Fair Weather Studios, LLC","Fair Weather Studios, LLC",4329,2016,10000,22,0.739130434782609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7466",424780,"Imperia Online","Imperia Online JSC","Imperia Online JSC",0,2016,75000,-12,0.468421052631579,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"7467",424830,"Bell Ringer","Night Node Software","Night Node Software",5414,2016,350000,-212,0.238916256157635,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7468",424840,"Little Nightmares","Tarsier Studios","BANDAI NAMCO Entertainment",17349,2017,750000,6588,0.885353299017314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7469",424850,"Galactineers","LInsoDeTeh","LInsoDeTeh",9754,2019,10000,0,0.5,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"7470",424870,"Threads of Destiny","Warfare Studios","Aldorlea Games",4329,2015,10000,5,0.647058823529412,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"7471",425010,"ScudBuster","HyperKat Games","HyperKat Games",4329,2015,10000,1,0.666666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7472",425040,"ComixPlay #1: The Endless Incident","ComixPlay","Mongoose Net Ltd.",5414,2016,10000,16,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7473",425070,"Asteroids Minesweeper","Francois Braud (Volatile Dove)","Francois Braud (Volatile Dove)",1725,2016,10000,33,0.851063829787234,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7474",425150,"Assassins vs Pirates","DEADBIT","DEADBIT",6065,2016,10000,47,0.783132530120482,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7475",425160,"Recursion Deluxe","2D Heroes;Ursa Games","2D Heroes",4329,2016,10000,60,0.916666666666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7476",425210,"Shadwen","Frozenbyte","Frozenbyte",14094,2016,150000,408,0.766318537859008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7477",425220,"One Piece Burning Blood","Spike Chunsoft Co., Ltd.","BANDAI NAMCO Entertainment",43389,2016,150000,1008,0.752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7478",425230,"Sword 'N' Board","Stuffed Castle Studios","Stuffed Castle Studios",4329,2016,10000,3,0.555555555555556,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
"7479",425240,"Pressure Overdrive","Chasing Carrots","Chasing Carrots",10839,2017,35000,60,0.777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7480",425260,"Soul Harvest","Nanoleptic Games","Nanoleptic Games",11165,2017,10000,9,0.846153846153846,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"7481",425300,"Super Button Soccer","Smyowl Game Studio","Smyowl Game Studio",5414,2016,10000,39,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7482",425340,"Space Moth DX","1CC Games","Black Shell Media",4329,2016,35000,64,0.855555555555556,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7483",425400,"Block Rocking Beats","Sander Sneek;Jochem de Klerk","SNAKE Productions",11924,2017,10000,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
"7484",425410,"Road to Ballhalla","Torched Hill","tinyBuild",11924,2016,75000,245,0.886435331230284,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"7485",425450,"GoatPunks","Alberto Santiago","Studio Canvas",7801,2018,10000,10,0.708333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7486",425460,"Tokyo Twilight Ghost Hunters Daybreak: Special Gigs","Arc System Works;TOYBOX Inc.","PQube Limited",7584,2017,10000,11,0.641025641025641,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"7487",425580,"The Room Two","Fireproof Games","Fireproof Games",4329,2016,350000,7206,0.976713416247685,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7488",425600,"The Order of the Thorne - The King's Challenge","Infamous Quests","Infamous Quests",7584,2016,10000,70,0.888888888888889,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7489",425650,"Halloween Forever","Imaginary Monsters","Imaginary Monsters",4329,2016,10000,105,0.941176470588235,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7490",425670,"Seraph","Dreadbit","Dreadbit",10839,2016,75000,308,0.84375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7491",425720,"Cloudlands : VR Minigolf","Futuretown","Futuretown",16264,2016,35000,187,0.842490842490842,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"7492",425760,"EGO Protocol","Static Dreams","IQ Publishing",3136,2016,10000,2,0.666666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7493",425770,"Answer The Question","Penny McDonald","Say Again Studio",857,2018,10000,131,0.964539007092199,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7494",425820,"Dragonpath","Ebonscale Games","Ebonscale Games",6065,2016,10000,45,0.808219178082192,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7495",425860,"Vector Assault","Wizbyte Games","Strategy First",4329,2015,10000,1,0.555555555555556,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7496",425870,"Gyrodisc Super League","Valiant Interactive","Valiant Interactive",10839,2016,10000,3,0.615384615384615,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"7497",425900,"Adventure Lamp","Ryan Davis","Ryan Davis",7584,2016,10000,17,0.869565217391304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7498",425990,"Space Junk Patrol","Anthracite Games","Anthracite Games",5197,2016,10000,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7499",426000,"HunieCam Studio","HuniePot","HuniePot",5414,2016,350000,2569,0.832858253433532,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"7500",426010,"Womb Room","Bearded Eye","Nightdive Studios",1725,2016,10000,-16,0.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7501",426040,"Goodnight Butcher","Perfect Square Studios","Perfect Square Studios",1725,2015,35000,11,0.617021276595745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7502",426050,"LEGIE","Spytihnev","Spytihnev",1834,2017,10000,11,0.923076923076923,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"7503",426170,"Defragmented","Glass Knuckle Games","Glass Knuckle Games",7801,2016,10000,16,0.7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7504",426190,"Miner Meltdown","Mighty Pebble Games Inc","Mighty Pebble Games Inc",5414,2017,35000,70,0.786885245901639,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7505",426210,"Tyran","Dragon's Games","Dragon's Games",5197,2017,10000,1,0.51063829787234,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
"7506",426240,"Caretaker Sacrifice","Xiotex Studios Ltd","Xiotex Studios Ltd",16807,2016,10000,16,0.9,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"7507",426290,"The Away Team: Lost Exodus","Underflow Studios","Crackshell",6293,2016,10000,38,0.787878787878788,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"7508",426310,"Perception","The Deep End Games","The Deep End Games",16807,2017,10000,117,0.725868725868726,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7509",426330,"MetaHuman Inc.","Choice of Games","Choice of Games",5631,2015,10000,114,0.89041095890411,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7510",426590,"Blood of Magic","Stoneworks Games","Stoneworks Games",7584,2015,10000,-5,0.465753424657534,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"7511",426630,"Bubsy Two-Fur","Accolade","Retroism",4329,2015,35000,137,0.710769230769231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7512",426690,"Narcissu 10th Anniversary Anthology Project","stage-nana","Sekai Project",2159,2016,75000,321,0.981981981981982,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7513",426790,"Grow Up","Reflections, a Ubisoft Studio","Ubisoft",9320,2016,75000,823,0.888574126534466,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"7514",426930,"Moonshot","Pump Action Games","Pump Action Games",4329,2015,10000,66,0.851063829787234,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"7515",427040,"Pitstop Challenge","Laudo Games","KISS ltd",8669,2016,10000,-18,0.153846153846154,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
"7516",427050,"Siege - the card game","SIA Next Level","SIA Next Level",4329,2016,10000,4,0.666666666666667,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7517",427100,"Fernbus Simulator","TML-Studios","Aerosoft GmbH",29404,2016,150000,186,0.532269257460097,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7518",427190,"DEAD RISING®","Capcom","Capcom",17349,2016,150000,1405,0.893557422969188,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7519",427240,"Cosmic Trip","Funktronic Labs","Funktronic Labs",16264,2017,35000,323,0.891041162227603,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"7520",427250,"8-Bit Armies","Petroglyph","Petroglyph",11924,2016,150000,1035,0.803519061583578,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7521",427290,"Vampyr","DONTNOD Entertainment","Focus Home Interactive",48814,2018,350000,2863,0.727330474829284,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7522",427470,"Democracy 3 Africa","Positech Games","Positech Games",11924,2016,75000,113,0.713207547169811,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
"7523",427480,"FritzChess 15","ChessBase GmbH","ChessBase GmbH",30152,2016,10000,5,0.553191489361702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7524",427490,"Shadowhand: RPG Card Game","Grey Alien Games","Positech Games",12358,2017,10000,244,0.838888888888889,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7525",427510,"Way of the Samurai 3","ACQUIRE Corp.","Ghostlight LTD",16264,2016,35000,147,0.777358490566038,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7526",427520,"Factorio","Wube Software LTD.","Wube Software LTD.",22785,2016,1500000,47195,0.985135996381653,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
"7527",427550,"Tibetan Quest: Beyond the World's End","Brave Giant LTD","Artifex Mundi",7584,2016,35000,41,0.651851851851852,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"7528",427570,"Dawn of Andromeda","Grey Wolf Entertainment","Iceberg Interactive",24944,2017,10000,10,0.529761904761905,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7529",427610,"NC Tower Defense 2","Dincicode","Dincicode",4329,2017,10000,-1,0.444444444444444,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"7530",427640,"The Ables: Freepoint High","Qiwi Games, LLC;Graveck","Qiwi Games, LLC",857,2016,10000,15,0.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7531",427660,"NightCry","Nude Maker","AGM PLAYISM",20604,2016,10000,41,0.595348837209302,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7532",427680,"Zwei: The Arges Adventure","Nihon Falcom","XSEED Games;Marvelous USA, Inc.",16264,2018,10000,97,0.907563025210084,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7533",427700,"Zwei: The Ilvard Insurrection","Nihon Falcom","XSEED Games;Marvelous USA, Inc.",27114,2017,10000,190,0.975,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7534",427730,"Who's Your Daddy","Evil Tortilla Games","Evil Tortilla Games",4329,2016,1500000,6004,0.722403319010224,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7535",427760,"A Chair in a Room : Greenwater","Wolf & Wood Interactive Ltd","Wolf & Wood Interactive Ltd",20604,2016,35000,400,0.87593984962406,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"7536",427770,"Pills4Skills","Petro Shoferystov","Petro Shoferystov",2159,2016,10000,41,0.936170212765957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7537",427780,"PERFECT ANGLE: The puzzle game based on optical illusions","Ivanovich Games","Ivanovich Games",7584,2015,75000,184,0.791139240506329,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"7538",427810,"CALENDULA","Blooming Buds Studio","Blooming Buds Studio",5414,2016,35000,175,0.770897832817337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7539",427820,"Hitman GO: Definitive Edition","Square Enix Montréal","Square Enix",7042,2016,150000,630,0.837259100642398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7540",427860,"The Next World","Illuminated Games","AAD Productions",10839,2016,35000,37,0.71264367816092,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"7541",427880,"P.A.M.E.L.A.®","NVYVE® Studios","NVYVE® Studios",20604,2017,10000,219,0.710172744721689,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"7542",427890,"Felt Tip Circus","Alpha Wave Entertainment","AAD Productions",6065,2016,10000,13,0.76,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"7543",427910,"Zavix Tower","Batholith Entertainment","Indie Voyage",7584,2016,10000,178,0.76969696969697,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"7544",427930,"Army of Tentacles: (Not) A Cthulhu Dating Sim","Stegalosaurus Game Development","Stegalosaurus Game Development",4329,2016,75000,11,0.584615384615385,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"7545",427950,"The Withering","CM Softworks","CM Softworks",7801,2015,10000,89,0.655052264808362,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0
"7546",427970,"Heathen Engineering's Terran","Heathen Engineering","Heathen Engineering",33624,2019,10000,-1,0.461538461538462,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7547",427980,"Aozora Meikyuu","Yume Creations","Yume Creations",4329,2016,150000,290,0.800829875518672,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7548",428020,"The ORPHEUS Ruse","Choice of Games","Choice of Games",3136,2015,10000,3,0.714285714285714,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7549",428040,"Sixth Grade Detective","Choice of Games","Choice of Games",2268,2015,10000,20,0.916666666666667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7550",428060,"Millia -The ending-","Millia Soft","Millia Soft",0,2016,10000,19,0.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7551",428080,"Racket: Nx","One Hamsa","One Hamsa",16807,2018,10000,344,0.967391304347826,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"7552",428100,"Beyond Reality","EternalShadow Studios","Aldorlea Games",4329,2016,10000,78,0.933333333333333,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"7553",428110,"Save Halloween: City of Witches","Quick Click Games","Calenture Remedy Ltd",4329,2016,10000,5,0.592592592592593,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"7554",428130,"Walk The Light","Anti Crunch Studios","Anti Crunch Studios",4329,2016,10000,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7555",428180,"Islet Online","Morenori Soft","Morenori Soft",14637,2019,10000,211,0.776902887139108,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"7556",428190,"MadOut Open City","MadOut Games","MadOut Games",6065,2016,35000,-51,0.4,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"7557",428200,"Attack Heroes","Ejoy Games","Ejoy Games",7584,2017,10000,87,0.695067264573991,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"7558",428210,"Horror in the Asylum","Adham Jaber","Adham Jaber",4329,2016,10000,-13,0.361702127659574,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7559",428220,"TurnOn","Brainy Studio LLC","Brainy Studio LLC",11924,2016,35000,217,0.831804281345566,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"7560",428230,"Swift","Windflow","Windflow",5197,2016,10000,4,0.833333333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7561",428240,"Hauntsters","Shark Tree Studios","Shark Tree Studios",4329,2015,10000,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"7562",428250,"Mystery Castle: The Mirror's Secret","Meridian'93","1C Entertainment",5414,2015,10000,17,0.72972972972973,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"7563",428260,"The Book of Desires","Meridian'93","1C Entertainment",5414,2015,10000,-3,0.466666666666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"7564",428270,"Twilight City: Love as a Cure","Meridian'93","1C Entertainment",5414,2015,35000,21,0.705882352941177,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"7565",428280,"Mystery of Unicorn Castle: The Beastmaster","Meridian'93","1C Entertainment",5414,2015,10000,26,0.825,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"7566",428350,"Fear Equation","Screwfly Studios","Screwfly Studios",12358,2016,10000,46,0.838235294117647,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"7567",428370,"Windlands","Psytec Games Ltd","Psytec Games Ltd",16264,2016,35000,378,0.764705882352941,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7568",428410,"PRiO","DanielDavisGames","DanielDavisGames",5197,2016,10000,22,0.892857142857143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7569",428440,"Chasing Dead","2020 Venture","2020 Venture",7584,2016,10000,58,0.62719298245614,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"7570",428460,"Kings of Israel","Alastair John Jack;Lance Hill","Funhill Games",4329,2015,10000,34,0.854166666666667,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"7571",428490,"Germination","Sullivan Boyd;Caden Petersen","Sullivan Boyd & Caden Petersen",3136,2018,10000,24,0.961538461538462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
